jobCd,jobCdLevel,jobCdNm,rnum,jobTask,noticeCn,simlrJob,sprdOckclsYn,jobdevtipCn
13390005,5,웹접근성인증평가사,2172,"·  장애인이나 고령자가 웹 사이트에서 제공하는 정보를 비장애인과 동등하게 접근하고 이용할 수 있도록 교육, 평가하는 업무를 수행한다.",·  한국장애인고용공단의 중증장애인 고용모델 개발·  확산사업을 통해 개발 웹접근성 평가사(2014)는 본 직무로 분류한다.,"· 모바일앱접근성평가사, 소프트웨어접근성평가사, 정보접근성평가사",,
13410000,5,네트워크 시스템 개발자,2173,"·  소프트웨어, 하드웨어 및 네트워크 장비에 관한 지식을 이용하여 네트워크 시스템을 기획, 설계하고 시험한다.",,"· 네트워크서버구축운영기술자, 네트워크시스템분석가, 네트워크엔지니어, 유비쿼터스도시기술자, 인트라넷기술자, LAN기술자, VAN기술자, WAN기술자",,
13420000,5,정보 보안 전문가,2174,,,,,
13420100,5,정보보호 전문가,2175,"·  해커의 해킹이나 각종 바이러스 발생에 대비하여 온라인, 오프라인 전산망의 보안을 유지하기 위하여 필요한 보안프로그램을 개발하고, 보안 상태를 점검하며 보안을 위한 다각적인 해결책을 제시하는 업무를 수행한다.",·  정보 시스템상 개인정보의 유출을 막고 관련 보안 체계를 개발하는 전문가도 이 분류에 포함된다.,"· 국가사이버안전요원, 네트워크보안컨설턴트, 방화벽개발전문가, 보안관련프로그래머, 보안솔루션개발자, 보안프로그램개발자, 스마트그리드보안전문가, 시스템보안전문가, 암호알고리즘개발원, 인터넷보안전문가, 인터넷정보보안연구원, 정보보안전문가, 정보보호전문가, 정보보호컨설턴트, 정보보호프로그래머, 침입탐지시스템엔지니어, 컴퓨터시스템보안컨설턴트, 화이트해커, VPN정보보안장비개발자",,
13420200,5,침해사고 대응 전문가,2176,"·  운영되고 있는 전산망의 침해사고 대응 활동을 지원하고 전산망 운영 기관 등에 대해 협조 체계를 구축하고, 국·  내외 침해사고 대응을 위한 제반 업무를 수행하기도 한다.",,· 침해사고대응요원,,
13420201,5,개인정보 불법이용 탐지원,2177,"·  스미싱, 피싱, 파밍 탐지 모니터링 및 개인정보 노출, 불법유통 게시물 탐지 대응 등을 통해 디지털 범죄를 예방하고 대응하는 업무를 수행한다.",·  한국장애인고용공단의 직무개발사업(현장 중심 직무개발사업)을 통해 개발된 개인정보 불법이용 탐지원(2025)은 본 직무로 분류한다.,,Y,
13490000,5,기타 네트워크 및 정보 보안 전문가(디지털 포렌식 전문가 등),2178,·  상기 세세세분류에 포함되지 않은 유사한 직무를 수행하는 기타 데이터 및 네트워크 관련 전문가는 여기로 분류된다. ,,"· 디지털포렌식전문가, 사이버포렌식전문가",,
13490001,5,데이터베이스 가공원,2179,·  축적된 데이터베이스를 사용 목적에 맞게 활용할 수 있도록 데이터베이스를 가공하고 최적화하여 제공하는 업무를 수행한다.,,"· 데이터클리닝전문가, 데이터마이닝엔지니어",,
13490002,5,빅데이터 관리원,2180,·  빅데이터가 원활히 축적되고 있는지 모니터링하고 개인정보보호 등 제도나 절차에 따라 빅데이터를 관리하는 업무를 수행한다.,,"· 데이터스튜어드, 클라우드데이터엔지니어",,
13490003,5,프롬포트개발자,2181,·  빅데이터 분석을 통해 인공지능 프로그램의 명령어를 생성 및 조작하여 기업의 니즈에 맞는 결과물을 도출하는 업무를 수행한다.,·  한국장애인고용공단의 직무개발사업(중증장애인 고용모델 개발·  확산사업)을 통해 개발된 프롬포트 엔지니어(2024)는 본 직무로 분류한다.,· 프롬포트 엔지니어,Y,
13510000,5,데이터 시스템 전문가,2182,,,,,
13510100,5,데이터 설계 및 프로그래머,2183,"·  수집 자료의 효용성, 안정성 등을 확보하기 위하여 데이터베이스를 설계하고 개선한다. 데이터베이스를 구축할 업무를 파악하여 데이터의 물리구조를 설계하고 크기를 산정하여 최적화 배치를 한다. 분석한 결과를 바탕으로 데이터베이스, 온라인 성능의 추이를 분석하고 소프트웨어를 변경하거나 운영을 통제한다. DB수정, 데이터 백업 등의 업무를 수행하기도 한다.",,"· 데이터베이스개발자, 데이터베이스관리자, 데이터베이스매니저, 데이터베이스설계가, 데이터베이스운영원, 데이터베이스전문가, 데이터베이스전문직, 데이터베이스프로그래머, 데이터엔지니어, DataA Base Administrator, DB매니저, DB설계가, DB전문가, DBA전문가, mSQL전문가, MS-SQL전문가, MySQL전문가, OracleDB전문가",,
13510200,5,데이터베이스 운영·관리자,2184,"·  수집 자료의 효용성, 안정성 등을 확보하기 위하여 데이터 관리 체계와 데이터를 유지, 보수 또는 개선하고 데이터베이스 운영을 통제하며 이용을 지원한다.",,"· 데이터베이스매니저, 데이터베이스운영자, 데이터베이스전문가, DB매니저및전문가",,
13520000,5,데이터 분석가(빅데이터 분석가),2185,"·  특정 대상이나 개념에 대한 사람들의 생각과 감정 등을 파악하거나 미래의 특정 사건을 예측하고 현상들 간의 관계성을 파악하기 위해, 정형 또는 비정형 형태로 수집된 대량의 데이터를 활용 가능한 형태로 전환하고 가공한다. 가공한 데이터를 이용자의 수요에 맞춰 전문지식을 바탕으로 통계기법이나 모델링 등을 활용하여 분석하고, 데이터에 숨겨진 형태나 유형을 발견함으로써 의사결정에 도움이 되는 유용한 정보를 추출하고 부가가치가 높은 분석 결과를 도출한다.",,"· 데이터사이언티스트, 데이터엔지니어, 빅데이터분석가, 빅데이터전문가, 자연어처리전문가, AI데이터라벨러, SNS분석가",,
13610000,5,정보 시스템 운영자,2186,,,,,
13610100,5,정보시스템 운영자,2187,"·  정보시스템 사용자들에게 기술적인 지원 및 훈련을 시키고, 시스템 전반의 관리와 운영을 담당하며, 장애 발생 시 문제를 처리한다. 서버나 인트라넷 등의 사내 전산 시스템 또는 운영체제의 원활한 운영을 위해 기존 프로그램 소스 일부를 조작하거나 새로운 프로그램을 설치하는 업무를 수행한다.",·  웹 시스템과 서버를 관리 및 유지보수하는 업무를 수행할 경우 본 직무로 분류한다.,"· 네트워크관리자, 네트워크및컴퓨터시스템관리자, 시스템관리자, 전산운영원및전산사무원, 컴퓨터시스템운영원",,
13610200,5,네트워크 관리자(클라우딩컴퓨터운영관리자),2188,"·  클라이언트/서버, 인터넷 및 인트라넷 형태의 전산망 관련 하드웨어 및 소프트웨어의 자원을 효과적으로 관리하고 운영한다. 다만, 아래의 세세세분류에 포함되지 않는 직무는 본 직무로 분류한다.",,"· 네트워크관리자, 인터넷데이터센터서버관리원, 전보전산시스템운용원, 컴퓨터시스템운영원, 클라우딩(클라우드)시스템운영원",,
13610201,5,네트워크 관리자,2189,"·  클라이언트, 서버, 인터넷 및 인트라넷 형태의 전산망 관련 하드웨어 및 소프트웨어자원을 관리하는 업무를 수행한다.",,"· 네트워크관리자, 네트워크시스템운영원, 네트워크운영자",,
13610202,5,클라우드 관리자,2190,"·  개인, 기업, 단체 등의 클라우드의 보안·  복구·  업데이트 등의 관리 업무를 수행한다.",,"· 클라우딩(클라우드)서버관리자, 클라우딩(클라우드)시스템운영원, 클라우딩(클라우드)운영원, 클라우딩(클라우드)컴퓨터운영관리자",,
13610300,5,IT 기술지원 전문가,2191,"·  시스템이나 전산장비의 고장이 발생되었거나, 문제가 발생 했을 시 이를 원활히 해결해주고 기술적인 지원을 제공한다. 다만, 아래의 세세세분류에 포함되지 않는 직무는 본 직무로 분류한다.","·  사업체 또는 정부기관의 전산부서에서 근무하는 전산 운영원과 전산사무원은 본 직무로 분류한다.
·  컴퓨터 관련 AS요원은 ‘84110000 컴퓨터 설치 및 수리원(컴퓨터A/S원)’으로, 통신설비 관련 A/S요원은 ‘84230100 통신·  인터넷 케이블 설치·  수리원’으로 분류한다.","· 기술지원/SE/백업전문가, IT장비기술지원",,
13610301,5,전산장비 운영자,2192,"·  전산네트워크를 설치·  관리하며, 인트라넷을 구축하고 컴퓨터 등의 전산장비 운영 및 단말기를 관리하는 업무를 수행한다.",,"· 전산운영직, 전산장비관리자, 전산장비운영자",,
13610302,5,IT 원격지원 서비스원,2193,·  시스템이나 전산장비의 고장이 발생되었을 때 원격지원을 통해 이를 원활히 해결해주고 기술적인 지원을 하는 업무를 수행한다.,·  한국장애인고용공단의 직업영역개발사업을 통해 개발된 IT 원격지원가(2017)는 본 직무로 분류한다.,"· IT지원담당자, 원격지원엔지니어, IT헬프테스크엔지니어, IT 원격지원가",,
13620000,5,웹 운영자(홈페이지 관리자),2194,"·  웹사이트나 인터넷 홈페이지 운영 전반에 걸쳐 실무를 관리하고, 웹 사이트 구축 목적에 맞게 서비스를 운영하거나 웹 사이트 활성화를 위한 부가서비스를 운영한다.",,"· 웹마스터, 웹서버관리자, 웹운영자, 홈페이지관리자",,
13700000,5,통신 및 방송 송출 장비 기사,2195,"·  통신 및 방송기술자의 지휘 감독 하에 통신 및 방송장비의 개발, 운용 및 보수에 관련된 기술적 업무를 수행한다.",,"· 경기장통신원, 공중기업망운용원, 교환기운용원, 델몬스운영원, 디지털회선분배장치운용원, 라디오방송장비조작원, 라디오송출감독, 라디오송출기사, 무선기지국운용원, 문자방송기술자, 발전통신원, 방송송출감독, 방송송출기사, 방송주조감독, 방송중계회선기사, 방송통신중계기술공, 부가서비스장비운용원, 불법무선통신관리원, 위성통신망운용원, 유선통신망관리원, 유선통신장비조작원, 유성방송장비조작원, 인공위성관제원, 인공위성제어시스템유지보수원, 전동차통신사령원, 전보시설운용원, 전송설비운용원, 전용회선시험원, 중계기운용원, 통신기술원, 통신송출기사, 통신위성장비조작원, 통신장비기사, 통신장애처리원, 통신품질관리원, 항공무선통신사, FM무선카팩기사, FM트랜스미터기사, TV방송장비조작원",,
14010000,5,건축가(건축설계 포함),2196,"·  주거·  상업용 및 공업용 건물 등에 관한 건축 기획 및 사업성 조사, 건축 설계를 하고 건축 프로젝트를 관리하며, 건축물의 감리 및 현장 지도를 하기도 한다.","·  건축설계사의 지시에 따라 캐드만을 담당할 경우 ‘15910100 건축 제도사(캐드원)’으로 분류한다.
·  건축자재의 개발은 자재의 종류에 따라 ‘1541 화학공학 기술자 및 연구원’ 혹은 하위 세세세분류로 분류하거나, ‘15210000 금속·  재료공학 기술자 및 연구원’ 등으로 분류한다.","· 건물건축가, 건축도면설계기술자, 건축사, 건축설계기술자, 건축설계사, 문화재실측설계기술자, 온실설계기술자, 철골설계기술자, 친환경건축가, 친환경건축설계사, 친환경건축프로젝트관리자(PM)",,
14020000,5,건축공학 기술자,2197,,,,,
14020100,5,건축 현장소장,2198,"·  건축현장의 총감독으로서 자재 및 노무자의 동원, 공사추진 등 공사일체를 책임지고 시공 관리 업무를 수행한다.","·  건축설계, 건축시공기술자 등도 그 직위가 현장소장일 경우 이 직무에 분류한다.
·  단순한 인부관리, 작업관리 등을 수행할 경우에는 ‘70190400 기타 건설 기능원(건물해체,정화조설치,방음벽설치 등)’으로 분류한다.","· 건축소장, 건축현장소장, 공사현장관리자, 현장소장(건축)",,
