railOprIsttCd,lnCd,stinCd,mvPathMgNo,mvPathDvCd,mvPathDvNm,mvTpOrdr,mvDst,mvContDtl,LN_NM,STIN_NM
S1,2,250,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),2호선,용두(동대문구청)
S1,2,250,3,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,2호선,용두(동대문구청)
S1,2,250,3,1,출입구-승강장,2,,2) (B1) 대합실로 이동,2호선,용두(동대문구청)
S1,2,250,3,1,출입구-승강장,3,,3) 표 내는 곳 통과,2호선,용두(동대문구청)
S1,2,250,3,1,출입구-승강장,4,,4) 신답 방면 승강장으로 이동,2호선,용두(동대문구청)
S1,2,250,3,1,출입구-승강장,5,,5) 승차 (휠체어칸),2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,2,,2) (B1) 대합실로 이동,2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,3,,3) 표 내는 곳 통과,2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,4,,4) 연결통로 방향 엘리베이터 탑승,2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,5,,5) (B2) 연결통로로 이동,2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,6,,6) 신설동 방면 엘리베이터 탑승,2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,7,,7) (B1) 신설동 방면 승강장으로 이동,2호선,용두(동대문구청)
S1,2,250,4,1,출입구-승강장,8,,8) 승차 (휠체어칸),2호선,용두(동대문구청)
S1,3,309,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 대합실로 이동,3호선,지축
S1,3,309,1,1,출입구-승강장,2,,2) 대합실 표 내는 곳 통과,3호선,지축
S1,3,309,1,1,출입구-승강장,3,,3) 승강장 방향 엘리베이터 탑승,3호선,지축
S1,3,309,1,1,출입구-승강장,4,,4) (2F) 삼송 방면 승강장으로 이동,3호선,지축
S1,3,309,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,지축
S1,3,309,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 대합실로 이동,3호선,지축
S1,3,309,2,1,출입구-승강장,2,,2) 대합실 표 내는 곳 통과,3호선,지축
S1,3,309,2,1,출입구-승강장,3,,3) 승강장 방향 엘리베이터 탑승,3호선,지축
S1,3,309,2,1,출입구-승강장,4,,4) (2F) 구파발 방면 승강장으로 이동,3호선,지축
S1,3,309,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,지축
S1,3,310,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,구파발
S1,3,310,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,구파발
S1,3,310,1,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,구파발
S1,3,310,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,구파발
S1,3,310,1,1,출입구-승강장,5,,5) (B2) 지축 방면 승강장으로 이동,3호선,구파발
S1,3,310,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,구파발
S1,3,310,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,구파발
S1,3,310,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,구파발
S1,3,310,2,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,구파발
S1,3,310,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,구파발
S1,3,310,2,1,출입구-승강장,5,,5) (B2) 연신내 방면 승강장으로 이동,3호선,구파발
S1,3,310,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,구파발
S1,3,311,1,1,출입구-승강장,1,,1) (1F) 6번출구 옆 엘리베이터 탑승,3호선,연신내
S1,3,311,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,연신내
S1,3,311,1,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,연신내
S1,3,311,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,연신내
S1,3,311,1,1,출입구-승강장,5,,5) (B2) 구파발 방면 승강장으로 이동,3호선,연신내
S1,3,311,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,연신내
S1,3,311,2,1,출입구-승강장,1,,1) (1F) 6번출구 옆 엘리베이터 탑승,3호선,연신내
S1,3,311,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,연신내
S1,3,311,2,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,연신내
S1,3,311,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,연신내
S1,3,311,2,1,출입구-승강장,5,,5) (B2) 불광 방면 승강장으로 이동,3호선,연신내
S1,3,311,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,연신내
S1,3,311,1,3,환승경로,1,,1) (B2) 3호선 구파발 방면 승강장 하차,3호선,연신내
S1,3,311,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,연신내
S1,3,311,1,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,연신내
S1,3,311,1,3,환승경로,4,,4) 6호선 대합실로 이동,3호선,연신내
S1,3,311,1,3,환승경로,5,,5) 6호선 승강장 방향 엘리베이터 탑승,3호선,연신내
S1,3,311,1,3,환승경로,6,,6) (B5) 6호선 구산 방면 승강장으로 이동,3호선,연신내
S1,3,311,1,3,환승경로,7,,7) 승차 (휠체어칸),3호선,연신내
S1,3,311,2,3,환승경로,1,,1) (B2) 3호선 불광 방면 승강장 하차,3호선,연신내
S1,3,311,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,연신내
S1,3,311,2,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,연신내
S1,3,311,2,3,환승경로,4,,4) 6호선 대합실로 이동,3호선,연신내
S1,3,311,2,3,환승경로,5,,5) 6호선 승강장 방향 엘리베이터 탑승,3호선,연신내
S1,3,311,2,3,환승경로,6,,6) (B5) 6호선 구산 방면 승강장으로 이동,3호선,연신내
S1,3,311,2,3,환승경로,7,,7) 승차 (휠체어칸),3호선,연신내
S1,3,312,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,불광
S1,3,312,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,불광
S1,3,312,1,1,출입구-승강장,3,,3) 연신내 방면 엘리베이터 앞 표 내는 곳 통과,3호선,불광
S1,3,312,1,1,출입구-승강장,4,,4) 연신내 방면 엘리베이터 탑승,3호선,불광
S1,3,312,1,1,출입구-승강장,5,,5) (B2) 연신내 방면 승강장으로 이동,3호선,불광
S1,3,312,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,불광
S1,3,312,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,불광
S1,3,312,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,불광
S1,3,312,2,1,출입구-승강장,3,,3) 녹번 방면 엘리베이터 앞 표 내는 곳 통과,3호선,불광
S1,3,312,2,1,출입구-승강장,4,,4) 녹번 방면 엘리베이터 탑승,3호선,불광
S1,3,312,2,1,출입구-승강장,5,,5) (B2) 녹번 방면 승강장으로 이동,3호선,불광
S1,3,312,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,불광
S1,3,312,3,1,출입구-승강장,1,,1) (1F) 8번 출입구 옆 엘리베이터 탑승,3호선,불광
S1,3,312,3,1,출입구-승강장,2,,2) (B1) 대합실 이동,3호선,불광
S1,3,312,3,1,출입구-승강장,3,,3)  6호선 대합실 방향 엘리베이터 앞 표 내는 곳 통과 후 엘리베이터 탑승,3호선,불광
S1,3,312,3,1,출입구-승강장,4,,4) (B2) 대합실 이동,3호선,불광
S1,3,312,3,1,출입구-승강장,5,,5) 3호선 환승통로 방향 휠체어리프트 탑승,3호선,불광
S1,3,312,3,1,출입구-승강장,6,,6) (B2) 3호선 환승통로 이동,3호선,불광
S1,3,312,3,1,출입구-승강장,7,,7) 연신내 방면 승강장으로 이동,3호선,불광
S1,3,312,3,1,출입구-승강장,8,,8) 승차(휠체어칸),3호선,불광
S1,3,312,4,1,출입구-승강장,1,,1) (1F) 8번 출입구 옆 엘리베이터 탑승,3호선,불광
S1,3,312,4,1,출입구-승강장,2,,2) (B1) 대합실 이동,3호선,불광
S1,3,312,4,1,출입구-승강장,3,,3)  6호선 대합실 방향 엘리베이터 앞 표 내는 곳 통과 후 엘리베이터 탑승,3호선,불광
S1,3,312,4,1,출입구-승강장,4,,4) (B2) 대합실 이동,3호선,불광
S1,3,312,4,1,출입구-승강장,5,,5) 3호선 환승통로 방향 휠체어리프트 탑승,3호선,불광
S1,3,312,4,1,출입구-승강장,6,,6) (B2) 3호선 환승통로 이동,3호선,불광
S1,3,312,4,1,출입구-승강장,7,,7) 연신내 방면 승강장으로 이동,3호선,불광
S1,3,312,4,1,출입구-승강장,8,,8) 3호선 대합실 방향 엘리베이터 탑승,3호선,불광
S1,3,312,4,1,출입구-승강장,9,,9) (B1) 표내는곳 통과,3호선,불광
S1,3,312,4,1,출입구-승강장,10,,10) 녹번 방면 엘리베이터 앞 표내는 곳 통과 후 엘리베이터 탑승,3호선,불광
S1,3,312,4,1,출입구-승강장,11,,11) (B2) 녹번 방면 승강장으로 이동,3호선,불광
S1,3,312,4,1,출입구-승강장,12,,12) 승차 (휠체어칸),3호선,불광
S1,3,312,5,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,불광
S1,3,312,5,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,불광
S1,3,312,5,1,출입구-승강장,3,,3) 연신내 방면 엘리베이터 앞 표 내는 곳 통과,3호선,불광
S1,3,312,5,1,출입구-승강장,4,,4) 연신내 방면 엘리베이터 탑승,3호선,불광
S1,3,312,5,1,출입구-승강장,5,,5) (B2) 연신내 방면 승강장으로 이동,3호선,불광
S1,3,312,5,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,불광
S1,3,312,6,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,불광
S1,3,312,6,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,불광
S1,3,312,6,1,출입구-승강장,3,,3) 녹번 방면 엘리베이터 앞 표 내는 곳 통과,3호선,불광
S1,3,312,6,1,출입구-승강장,4,,4) 녹번 방면 엘리베이터 탑승,3호선,불광
S1,3,312,6,1,출입구-승강장,5,,5) (B2) 녹번 방면 승강장으로 이동,3호선,불광
S1,3,312,6,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,불광
S1,3,312,1,3,환승경로,1,,1) (B2) 3호선 연신내 방면 승강장 하차,3호선,불광
S1,3,312,1,3,환승경로,2,,2) 6호선 방향 환승통로로 이동,3호선,불광
S1,3,312,1,3,환승경로,3,,3) 6호선 대합실 방향 휠체어리프트 탑승,3호선,불광
S1,3,312,1,3,환승경로,4,,4) (B2) 6호선 대합실로 이동,3호선,불광
S1,3,312,1,3,환승경로,5,,5) 6호선 승강장 방향 엘리베이터 탑승,3호선,불광
S1,3,312,1,3,환승경로,6,,6) (B4) 6호선 독바위 방면 승강장으로 이동,3호선,불광
S1,3,312,1,3,환승경로,7,,7) 승차 (휠체어칸),3호선,불광
S1,3,312,2,3,환승경로,1,,1) (B2) 3호선 녹번 방면 승강장 하차,3호선,불광
S1,3,312,2,3,환승경로,2,,2) 6호선 방향 환승통로로 이동,3호선,불광
S1,3,312,2,3,환승경로,3,,3) 6호선 대합실 방향 휠체어리프트 탑승,3호선,불광
S1,3,312,2,3,환승경로,4,,4) (B2) 6호선 대합실로 이동,3호선,불광
S1,3,312,2,3,환승경로,5,,5) 6호선 승강장 방향 엘리베이터 탑승,3호선,불광
S1,3,312,2,3,환승경로,6,,6) (B4) 6호선 독바위 방면 승강장으로 이동,3호선,불광
S1,3,312,2,3,환승경로,7,,7) 승차 (휠체어칸),3호선,불광
S1,3,313,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,녹번
S1,3,313,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,녹번
S1,3,313,1,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,녹번
S1,3,313,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,녹번
S1,3,313,1,1,출입구-승강장,5,,5) (B2) 불광 방면 승강장으로 이동,3호선,녹번
S1,3,313,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,녹번
S1,3,313,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,녹번
S1,3,313,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,녹번
S1,3,313,2,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,녹번
S1,3,313,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,녹번
S1,3,313,2,1,출입구-승강장,5,,5) (B2) 홍제 방면 승강장으로 이동,3호선,녹번
S1,3,313,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,녹번
S1,3,313,3,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,녹번
S1,3,313,3,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,녹번
S1,3,313,3,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,녹번
S1,3,313,3,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,녹번
S1,3,313,3,1,출입구-승강장,5,,5) (B2) 불광 방면 승강장으로 이동,3호선,녹번
S1,3,313,3,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,녹번
S1,3,313,4,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,녹번
S1,3,313,4,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,녹번
S1,3,313,4,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,녹번
S1,3,313,4,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,녹번
S1,3,313,4,1,출입구-승강장,5,,5) (B2) 홍제 방면 승강장으로 이동,3호선,녹번
S1,3,313,4,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,녹번
S1,3,314,1,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,홍제
S1,3,314,1,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,홍제
S1,3,314,1,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,홍제
S1,3,314,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,홍제
S1,3,314,1,1,출입구-승강장,5,,5) (B2) 녹번 방면 승강장으로 이동,3호선,홍제
S1,3,314,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,홍제
S1,3,314,2,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,홍제
S1,3,314,2,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,홍제
S1,3,314,2,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,홍제
S1,3,314,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,홍제
S1,3,314,2,1,출입구-승강장,5,,5) (B2) 무악재 방면 승강장으로 이동,3호선,홍제
S1,3,314,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,홍제
S1,3,315,1,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,무악재
S1,3,315,1,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,무악재
S1,3,315,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,무악재
S1,3,315,1,1,출입구-승강장,4,,4) 홍제 방면 엘리베이터 탑승,3호선,무악재
S1,3,315,1,1,출입구-승강장,5,,5) (B3) 홍제 방면 승강장으로 이동,3호선,무악재
S1,3,315,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,무악재
S1,3,315,2,1,출입구-승강장,1,,1) (1F) 1번 출입구 옆 엘리베이터 탑승,3호선,무악재
S1,3,315,2,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,무악재
S1,3,315,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,무악재
S1,3,315,2,1,출입구-승강장,4,,4) 독립문 방면 엘리베이터 탑승,3호선,무악재
S1,3,315,2,1,출입구-승강장,5,,5) (B3) 독립문 방면 승강장으로 이동,3호선,무악재
S1,3,315,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,무악재
S1,3,316,1,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,독립문
S1,3,316,1,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,독립문
S1,3,316,1,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,독립문
S1,3,316,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,독립문
S1,3,316,1,1,출입구-승강장,5,,5) (B3) 무악재 방면 승강장으로 이동,3호선,독립문
S1,3,316,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,독립문
S1,3,316,2,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,독립문
S1,3,316,2,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,독립문
S1,3,316,2,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,독립문
S1,3,316,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,독립문
S1,3,316,2,1,출입구-승강장,5,,5) (B3) 경복궁 방면 승강장으로 이동,3호선,독립문
S1,3,316,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,독립문
S1,3,317,1,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,경복궁(정부서울청사)
S1,3,317,1,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,경복궁(정부서울청사)
S1,3,317,1,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,경복궁(정부서울청사)
S1,3,317,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,경복궁(정부서울청사)
S1,3,317,1,1,출입구-승강장,5,,5) (B3) 독립문 방면 승강장으로 이동,3호선,경복궁(정부서울청사)
S1,3,317,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,경복궁(정부서울청사)
S1,3,317,2,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,경복궁(정부서울청사)
S1,3,317,2,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,경복궁(정부서울청사)
S1,3,317,2,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,경복궁(정부서울청사)
S1,3,317,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,경복궁(정부서울청사)
S1,3,317,2,1,출입구-승강장,5,,5) (B3) 안국 방면 승강장으로 이동,3호선,경복궁(정부서울청사)
S1,3,317,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,경복궁(정부서울청사)
S1,3,318,1,1,출입구-승강장,1,,"1) (1F) 5,6번 출입구 사이 엘리베이터 탑승",3호선,안국
S1,3,318,1,1,출입구-승강장,2,,2) (B3) 대합실로 이동,3호선,안국
S1,3,318,1,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,안국
S1,3,318,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,안국
S1,3,318,1,1,출입구-승강장,5,,5) (B4) 경복궁 방면 승강장으로 이동,3호선,안국
S1,3,318,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,안국
S1,3,318,2,1,출입구-승강장,1,,"1) (1F) 5,6번 출입구 사이 엘리베이터 탑승",3호선,안국
S1,3,318,2,1,출입구-승강장,2,,2) (B3) 대합실로 이동,3호선,안국
S1,3,318,2,1,출입구-승강장,3,,3) 엘리베이터 앞 표 내는 곳 통과,3호선,안국
S1,3,318,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,안국
S1,3,318,2,1,출입구-승강장,5,,5) (B4) 종로3가 방면 승강장으로 이동,3호선,안국
S1,3,318,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,안국
S1,3,319,1,1,출입구-승강장,1,,1) (1F) 8번 출입구 옆 엘리베이터 탑승,3호선,종로3가
S1,3,319,1,1,출입구-승강장,2,,2) (B3) 표 내는 곳 통과 후 3호선 승강장 방향 엘리베이터 로 이동,3호선,종로3가
S1,3,319,1,1,출입구-승강장,3,,3) 3호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,1,1,출입구-승강장,4,,4) (B4) 안국 방면 승강장으로 이동,3호선,종로3가
S1,3,319,1,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,종로3가
S1,3,319,2,1,출입구-승강장,1,,1) (1F) 8번 출입구 옆 엘리베이터 탑승,3호선,종로3가
S1,3,319,2,1,출입구-승강장,2,,2) (B3) 표 내는 곳 통과 후 3호선 승강장 방향 엘리베이터 로 이동,3호선,종로3가
S1,3,319,2,1,출입구-승강장,3,,3) 3호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,2,1,출입구-승강장,4,,4) (B4) 을지로 3가 방면 승강장으로 이동,3호선,종로3가
S1,3,319,2,1,출입구-승강장,5,,5) 승차 (휠체어칸),3호선,종로3가
S1,3,319,3,1,출입구-승강장,1,,1) (1F) 2-1번 출입구 옆 엘리베이터 탑승,3호선,종로3가
S1,3,319,3,1,출입구-승강장,2,,2) 2-1번 출입구 지하1층 엘리베이터 하차,3호선,종로3가
S1,3,319,3,1,출입구-승강장,3,,3) (B1) 1호선 종로3가(1)역 대합실로 이동,3호선,종로3가
S1,3,319,3,1,출입구-승강장,4,,4) 1호선 종로3가(1)역 청량리방면 지하1층 엘리베이터 탑승,3호선,종로3가
S1,3,319,3,1,출입구-승강장,5,,5) 1호선 종로3가(1)역 청량리방면 지하2층 엘리베이터 하차,3호선,종로3가
S1,3,319,3,1,출입구-승강장,6,,6) 환승통로 이동 3호선 종로3가(3)역 지하2층 엘리베이터 탑승,3호선,종로3가
S1,3,319,3,1,출입구-승강장,7,,7) 지하4층 안국 방향 승강장 도착,3호선,종로3가
S1,3,319,3,1,출입구-승강장,8,,8) 승차 (휠체어칸),3호선,종로3가
S1,3,319,4,1,출입구-승강장,1,,1) (1F) 2-1번 출입구 옆 엘리베이터 탑승,3호선,종로3가
S1,3,319,4,1,출입구-승강장,2,,2) 2-1번 출입구 지하1층 엘리베이터 하차,3호선,종로3가
S1,3,319,4,1,출입구-승강장,3,,3) (B1) 1호선 종로3가(1)역 대합실로 이동,3호선,종로3가
S1,3,319,4,1,출입구-승강장,4,,4) 1호선 종로3가(1)역 청량리방면 지하1층 엘리베이터 탑승,3호선,종로3가
S1,3,319,4,1,출입구-승강장,5,,5) 1호선 종로3가(1)역 청량리방면 지하2층 엘리베이터 하차,3호선,종로3가
S1,3,319,4,1,출입구-승강장,6,,6) 환승통로 이동 3호선 종로3가(3)역 지하2층 엘리베이터 탑승,3호선,종로3가
S1,3,319,4,1,출입구-승강장,7,,7) 지하4층 을지로3가 방향 승강장 도착,3호선,종로3가
S1,3,319,4,1,출입구-승강장,8,,8) 승차 (휠체어칸),3호선,종로3가
S1,3,319,1,3,환승경로,1,,1) (B4) 3호선 안국 방면 승강장 하차,3호선,종로3가
S1,3,319,1,3,환승경로,2,,2) 3호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,1,3,환승경로,3,,3) (B2) 환승통로 이용하여 1호선 종로5가 방면 승강장으로 이동,3호선,종로3가
S1,3,319,1,3,환승경로,4,,4) 승차 (휠체어칸),3호선,종로3가
S1,3,319,2,3,환승경로,1,,1) (B4) 3호선 안국 방면 승강장 하차,3호선,종로3가
S1,3,319,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,2,3,환승경로,3,,3) (B2) 환승통로 이동,3호선,종로3가
S1,3,319,2,3,환승경로,4,,4) 1호선 종로5가 방면 승강장으로 이동,3호선,종로3가
S1,3,319,2,3,환승경로,5,,5) 1호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,2,3,환승경로,6,,6) (B1) 대합실로 이동,3호선,종로3가
S1,3,319,2,3,환승경로,7,,7) 종각 방면 엘리베이터 탑승,3호선,종로3가
S1,3,319,2,3,환승경로,8,,8) (B2)1호선 종각 방면 승강장으로 이동,3호선,종로3가
S1,3,319,2,3,환승경로,9,,9) 승차 (휠체어칸),3호선,종로3가
S1,3,319,3,3,환승경로,1,,1) (B4) 3호선 을지로 3가 방면 승강장 하차,3호선,종로3가
S1,3,319,3,3,환승경로,2,,2) 3호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,3,3,환승경로,3,,3) (B2) 환승통로 이용하여 1호선 종로5가 방면 승강장으로 이동,3호선,종로3가
S1,3,319,3,3,환승경로,4,,4) 승차 (휠체어칸),3호선,종로3가
S1,3,319,4,3,환승경로,1,,1) (B4) 3호선 을지로 3가 방면 승강장 하차,3호선,종로3가
S1,3,319,4,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,4,3,환승경로,3,,3) (B2) 환승통로 이동,3호선,종로3가
S1,3,319,4,3,환승경로,4,,4) 1호선 종로5가 방면 승강장으로 이동,3호선,종로3가
S1,3,319,4,3,환승경로,5,,5) 1호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,4,3,환승경로,6,,6) (B1) 대합실로 이동,3호선,종로3가
S1,3,319,4,3,환승경로,7,,7) 종각 방면 엘리베이터 탑승,3호선,종로3가
S1,3,319,4,3,환승경로,8,,8) (B2)1호선 종각 방면 승강장으로 이동,3호선,종로3가
S1,3,319,4,3,환승경로,9,,9) 승차 (휠체어칸),3호선,종로3가
S1,3,319,5,3,환승경로,1,,1) (B4) 3호선 안국 방면 승강장 하차,3호선,종로3가
S1,3,319,5,3,환승경로,2,,2) 3호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,5,3,환승경로,3,,3) (B3) 대합실로 이동,3호선,종로3가
S1,3,319,5,3,환승경로,4,,4) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,5,3,환승경로,5,,5) (B4) 대합실 이동,3호선,종로3가
S1,3,319,5,3,환승경로,6,,6) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,5,3,환승경로,7,,7) (B5) 5호선 광화문 방면 승강장으로 이동,3호선,종로3가
S1,3,319,5,3,환승경로,8,,8) 승차 (휠체어칸),3호선,종로3가
S1,3,319,6,3,환승경로,1,,1) (B4) 3호선 안국 방면 승강장 하차,3호선,종로3가
S1,3,319,6,3,환승경로,2,,2) 3호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,6,3,환승경로,3,,3) (B3) 대합실로 이동,3호선,종로3가
S1,3,319,6,3,환승경로,4,,4) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,6,3,환승경로,5,,5) (B4) 대합실 이동,3호선,종로3가
